.4992331427562247	-28128610551902963e-33	-.4249797011143752
.5063650447955994	.10848020502169069	-.22880992597988917
.513496946834974	.2051558484815738	-.0775871224816668
.5206288488743487	.2912149768176659	.040835703115504905
.5277607509137234	.36771979099258584	.13485461662239762
.534892652953098	.4356210354292664	.21039406227372826
.5420245549924726	.49577060527931405	.2717139521200004
.5491564570318472	.5489326102336508	.32193060726826256
.5562883590712219	.5957930988570276	.36336013450877147
.5634202611105966	.6369686184589088	.3977491796975678
.5705521631499711	.6730137609438013	.42643278910010124
.5776840651893459	.7044278242025407	.45044420223309556
.5848159672287204	.731660700823378	.47059239082350107
.5919478692680951	.7551180907292462	.48751760329424876
.5990797713074697	.7751661213764398	.5017316836500557
.6062116733468443	.7921354480408449	.5136477015903544
.6133435753862191	.8063248971864181	.5236019797769268
.6204754774255936	.8180047077180049	.5318706464517905
.6276073794649683	.8274194178668408	.5386822002294206
.6347392815043429	.8347904393738546	.5442271385182053
.6418711835437175	.8403183553805139	.5486654017021462
.6490030855830922	.8441849738907027	.5521321769361612
.6561349876224668	.8465551647264705	.554742458830334
.6632668896618416	.8475785044811696	.5565946600307555
.6703987917012162	.8473907510017057	.5577734897782409
.6775306937405907	.8461151663433443	.5583522641642247
.6846625957799655	.8438637048870916	.5583947720002295
.69179449781934	.8407380813394002	.5579567908213542
.6989263998587147	.8368307316150458	.5570873256534745
.7060583018980894	.8322256780969657	.5558296267457526
.713190203937464	.8269993094477253	.554222030047305
.7203221059768387	.8212210839894765	.5522986547469774
.7274540080162132	.8149541646510802	.5500899849422113
.7345859100555879	.808255992587491	.5476233569053094
.7417178120949625	.8011788057872327	.5449233690697223
.7488497141343372	.7937701082894724	.5420122284633802
.7559816161737118	.7860730950189301	.5389100446497683
.7631135182130864	.7781270367046188	.5356350801310021
.7702454202524611	.7699676288691106	.5322039644947101
.7773773222918359	.7616273084501652	.5286318782525808
.7845092243312104	.753135541240562	.5249327112488276
.791641126370585	.744519082997325	.5211191996550364
.7987730284099597	.7358022167752857	.5172030448717684
.8059049304493343	.7270069687758284	.5131950170908496
.8130368324887088	.7181533047667329	.509105045810952
.8201687345280836	.7092593089199127	.5049422992214438
.8273006365674583	.700341346727315	.5007152540587048
.8344325386068329	.6914142134884035	.49643175728364314
.8415644406462075	.682491269714378	.4920990807169567
.8486963426855821	.6735845646605875	.4877239695929036
